RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,93,-38,"['-39', '120', '-33', '-58']"
1,1,94,-38,"['-39', '120', '-33', '-58']"
1,1,90,-38,"['-39', '120', '-33', '-58']"
2,1,91,-39,"['-49', '-33', '0', '-36']"
2,1,92,-39,"['-49', '-33', '0', '-36']"
2,1,93,-39,"['-49', '-33', '0', '-36']"
2,1,94,-39,"['-49', '-33', '0', '-36']"
2,1,90,-39,"['-49', '-33', '0', '-36']"
3,1,91,-44,"['-42', '-60', '-36', '0']"
3,1,92,-44,"['-42', '-60', '-36', '0']"
3,1,93,-44,"['-42', '-60', '-36', '0']"
3,1,94,-44,"['-42', '-60', '-36', '0']"
3,1,90,-44,"['-42', '-60', '-36', '0']"
0,1,93,-37,"[0, '-40', '-51', '-44']"
0,1,94,-37,"[0, '-40', '-51', '-44']"
0,1,90,-37,"[0, '-40', '-51', '-44']"
0,1,91,-37,"[0, '-40', '-51', '-44']"
0,1,92,-37,"[0, '-40', '-51', '-44']"
1,1,96,-38,"['-39', '120', '-32', '-56']"
1,1,97,-38,"['-39', '120', '-32', '-56']"
1,1,98,-38,"['-39', '120', '-32', '-56']"
1,1,99,-38,"['-39', '120', '-32', '-56']"
1,1,95,-38,"['-39', '120', '-32', '-56']"
2,1,96,-39,"['-49', '-33', '0', '-36']"
2,1,97,-39,"['-49', '-33', '0', '-36']"
2,1,98,-39,"['-49', '-33', '0', '-36']"
2,1,99,-39,"['-49', '-33', '0', '-36']"
2,1,95,-39,"['-49', '-33', '0', '-36']"
3,1,96,-44,"['-42', '-55', '-36', '0']"
3,1,97,-44,"['-42', '-55', '-36', '0']"
3,1,98,-44,"['-42', '-55', '-36', '0']"
3,1,99,-44,"['-42', '-55', '-36', '0']"
3,1,95,-44,"['-42', '-55', '-36', '0']"
0,1,98,-37,"[0, '-40', '-48', '-43']"
0,1,99,-37,"[0, '-40', '-48', '-43']"
0,1,95,-37,"[0, '-40', '-48', '-43']"
0,1,96,-37,"[0, '-40', '-48', '-43']"
0,1,97,-37,"[0, '-40', '-48', '-43']"
