RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,104,-45,"[0, '-40', '-49', '-42']"
0,1,105,-45,"[0, '-40', '-49', '-42']"
0,1,106,-45,"[0, '-40', '-49', '-42']"
0,1,102,-45,"[0, '-40', '-49', '-42']"
0,1,103,-45,"[0, '-40', '-49', '-42']"
1,1,108,-41,"['-39', '120', '-33', '-63']"
1,1,109,-41,"['-39', '120', '-33', '-63']"
1,1,110,-41,"['-39', '120', '-33', '-63']"
1,1,111,-41,"['-39', '120', '-33', '-63']"
1,1,107,-41,"['-39', '120', '-33', '-63']"
2,1,108,-33,"['-50', '-33', '0', '-36']"
2,1,109,-33,"['-50', '-33', '0', '-36']"
2,1,110,-33,"['-50', '-33', '0', '-36']"
2,1,111,-33,"['-50', '-33', '0', '-36']"
2,1,107,-33,"['-50', '-33', '0', '-36']"
3,1,108,-39,"['-51', '-60', '-36', '0']"
3,1,109,-39,"['-51', '-60', '-36', '0']"
3,1,110,-39,"['-51', '-60', '-36', '0']"
3,1,111,-39,"['-51', '-60', '-36', '0']"
3,1,107,-39,"['-51', '-60', '-36', '0']"
0,1,109,-46,"[0, '-40', '-49', '-44']"
0,1,110,-46,"[0, '-40', '-49', '-44']"
0,1,111,-46,"[0, '-40', '-49', '-44']"
0,1,107,-45,"[0, '-40', '-49', '-44']"
0,1,108,-45,"[0, '-40', '-49', '-44']"
1,1,113,-41,"['-39', '120', '-33', '-60']"
1,1,114,-41,"['-39', '120', '-33', '-60']"
1,1,115,-41,"['-39', '120', '-33', '-60']"
1,1,116,-41,"['-39', '120', '-33', '-60']"
1,1,112,-41,"['-39', '120', '-33', '-60']"
2,1,113,-33,"['-51', '-33', '0', '-36']"
2,1,114,-33,"['-51', '-33', '0', '-36']"
2,1,115,-33,"['-51', '-33', '0', '-36']"
2,1,116,-33,"['-51', '-33', '0', '-36']"
2,1,112,-33,"['-51', '-33', '0', '-36']"
3,1,113,-39,"['-42', '-65', '-36', '0']"
3,1,114,-39,"['-42', '-65', '-36', '0']"
3,1,115,-39,"['-42', '-65', '-36', '0']"
3,1,116,-39,"['-42', '-65', '-36', '0']"
3,1,112,-39,"['-42', '-65', '-36', '0']"
0,1,114,-47,"[0, '-40', '-52', '-44']"
0,1,115,-47,"[0, '-40', '-52', '-44']"
0,1,116,-46,"[0, '-40', '-52', '-44']"
0,1,112,-46,"[0, '-40', '-52', '-44']"
0,1,113,-47,"[0, '-40', '-52', '-44']"
1,1,118,-41,"['-39', '120', '-33', '-70']"
1,1,119,-41,"['-39', '120', '-33', '-70']"
1,1,120,-41,"['-39', '120', '-33', '-70']"
1,1,121,-41,"['-39', '120', '-33', '-70']"
1,1,117,-41,"['-39', '120', '-33', '-70']"
2,1,118,-33,"['-50', '-33', '0', '-36']"
2,1,119,-33,"['-50', '-33', '0', '-36']"
2,1,120,-33,"['-50', '-33', '0', '-36']"
2,1,121,-33,"['-50', '-33', '0', '-36']"
2,1,117,-33,"['-50', '-33', '0', '-36']"
3,1,118,-39,"['-42', '-63', '-36', '0']"
3,1,119,-39,"['-42', '-63', '-36', '0']"
3,1,120,-39,"['-42', '-63', '-36', '0']"
3,1,121,-39,"['-42', '-63', '-36', '0']"
3,1,117,-39,"['-42', '-63', '-36', '0']"
0,1,119,-45,"[0, '-41', '-53', '-46']"
0,1,120,-45,"[0, '-41', '-53', '-46']"
0,1,121,-45,"[0, '-41', '-53', '-46']"
0,1,117,-45,"[0, '-41', '-53', '-46']"
0,1,118,-45,"[0, '-41', '-53', '-46']"
1,1,123,-41,"['-39', '120', '-33', '-59']"
1,1,124,-41,"['-39', '120', '-33', '-59']"
1,1,125,-41,"['-39', '120', '-33', '-59']"
1,1,126,-41,"['-39', '120', '-33', '-59']"
1,1,122,-41,"['-39', '120', '-33', '-59']"
2,1,123,-33,"['-49', '-33', '0', '-36']"
2,1,124,-33,"['-49', '-33', '0', '-36']"
2,1,125,-33,"['-49', '-33', '0', '-36']"
2,1,126,-33,"['-49', '-33', '0', '-36']"
2,1,122,-33,"['-49', '-33', '0', '-36']"
3,1,123,-39,"['-43', '-63', '-36', '0']"
3,1,124,-39,"['-43', '-63', '-36', '0']"
3,1,125,-39,"['-43', '-63', '-36', '0']"
3,1,126,-39,"['-43', '-63', '-36', '0']"
3,1,122,-39,"['-43', '-63', '-36', '0']"
0,1,124,-45,"[0, '-41', '-51', '-43']"
0,1,125,-45,"[0, '-41', '-51', '-43']"
0,1,126,-45,"[0, '-41', '-51', '-43']"
0,1,122,-45,"[0, '-41', '-51', '-43']"
0,1,123,-45,"[0, '-41', '-51', '-43']"
1,1,128,-41,"['-39', '120', '-33', '-61']"
1,1,129,-41,"['-39', '120', '-33', '-61']"
1,1,130,-41,"['-39', '120', '-33', '-61']"
1,1,131,-41,"['-39', '120', '-33', '-61']"
1,1,127,-41,"['-39', '120', '-33', '-61']"
2,1,128,-33,"['-50', '-33', '0', '-36']"
2,1,129,-33,"['-50', '-33', '0', '-36']"
2,1,130,-33,"['-50', '-33', '0', '-36']"
2,1,131,-33,"['-50', '-33', '0', '-36']"
2,1,127,-33,"['-50', '-33', '0', '-36']"
3,1,128,-39,"['-42', '-62', '-36', '0']"
3,1,129,-39,"['-42', '-62', '-36', '0']"
3,1,130,-39,"['-42', '-62', '-36', '0']"
3,1,131,-39,"['-42', '-62', '-36', '0']"
3,1,127,-38,"['-42', '-62', '-36', '0']"
0,1,129,-45,"[0, '-41', '-50', '-42']"
0,1,130,-45,"[0, '-41', '-50', '-42']"
0,1,131,-45,"[0, '-41', '-50', '-42']"
0,1,127,-45,"[0, '-41', '-50', '-42']"
0,1,128,-45,"[0, '-41', '-50', '-42']"
1,1,133,-41,"['-39', '120', '-33', '-60']"
1,1,134,-41,"['-39', '120', '-33', '-60']"
1,1,135,-41,"['-39', '120', '-33', '-60']"
1,1,136,-41,"['-39', '120', '-33', '-60']"
1,1,132,-41,"['-39', '120', '-33', '-60']"
2,1,133,-33,"['-50', '-33', '0', '-36']"
2,1,134,-33,"['-50', '-33', '0', '-36']"
2,1,135,-33,"['-50', '-33', '0', '-36']"
2,1,136,-33,"['-50', '-33', '0', '-36']"
2,1,132,-33,"['-50', '-33', '0', '-36']"
3,1,133,-38,"['-42', '-61', '-36', '0']"
3,1,134,-38,"['-42', '-61', '-36', '0']"
3,1,135,-39,"['-42', '-61', '-36', '0']"
3,1,136,-39,"['-42', '-61', '-36', '0']"
3,1,132,-39,"['-42', '-61', '-36', '0']"
0,1,134,-45,"[0, '-41', '-50', '-44']"
0,1,135,-45,"[0, '-41', '-50', '-44']"
0,1,136,-45,"[0, '-41', '-50', '-44']"
0,1,132,-45,"[0, '-41', '-50', '-44']"
0,1,133,-45,"[0, '-41', '-50', '-44']"
1,1,138,-41,"['-39', '120', '-33', '-62']"
1,1,139,-41,"['-39', '120', '-33', '-62']"
1,1,140,-41,"['-39', '120', '-33', '-62']"
1,1,141,-41,"['-39', '120', '-33', '-62']"
1,1,137,-41,"['-39', '120', '-33', '-62']"
2,1,138,-33,"['-50', '-33', '0', '-36']"
2,1,139,-33,"['-50', '-33', '0', '-36']"
2,1,140,-33,"['-50', '-33', '0', '-36']"
2,1,141,-33,"['-50', '-33', '0', '-36']"
2,1,137,-33,"['-50', '-33', '0', '-36']"
3,1,138,-38,"['-44', '-66', '-36', '0']"
3,1,139,-38,"['-44', '-66', '-36', '0']"
3,1,140,-39,"['-44', '-66', '-36', '0']"
3,1,141,-39,"['-44', '-66', '-36', '0']"
3,1,137,-38,"['-44', '-66', '-36', '0']"
0,1,139,-46,"[0, '-41', '-51', '-42']"
0,1,140,-45,"[0, '-41', '-51', '-42']"
0,1,141,-45,"[0, '-41', '-51', '-42']"
0,1,137,-45,"[0, '-41', '-51', '-42']"
0,1,138,-46,"[0, '-41', '-51', '-42']"
1,1,143,-41,"['-39', '120', '-33', '-62']"
1,1,144,-41,"['-39', '120', '-33', '-62']"
1,1,145,-41,"['-39', '120', '-33', '-62']"
1,1,146,-41,"['-39', '120', '-33', '-62']"
1,1,142,-41,"['-39', '120', '-33', '-62']"
2,1,143,-33,"['-51', '-33', '0', '-36']"
2,1,144,-33,"['-51', '-33', '0', '-36']"
2,1,145,-33,"['-51', '-33', '0', '-36']"
2,1,146,-33,"['-51', '-33', '0', '-36']"
2,1,142,-33,"['-51', '-33', '0', '-36']"
3,1,143,-38,"['-42', '-63', '-36', '0']"
3,1,144,-38,"['-42', '-63', '-36', '0']"
3,1,145,-38,"['-42', '-63', '-36', '0']"
3,1,146,-38,"['-42', '-63', '-36', '0']"
3,1,142,-39,"['-42', '-63', '-36', '0']"
0,1,144,-47,"[0, '-41', '-52', '-44']"
0,1,145,-48,"[0, '-41', '-52', '-44']"
0,1,146,-48,"[0, '-41', '-52', '-44']"
0,1,142,-45,"[0, '-41', '-52', '-44']"
0,1,143,-46,"[0, '-41', '-52', '-44']"
1,1,148,-41,"['-39', '120', '-33', '-59']"
1,1,149,-41,"['-39', '120', '-33', '-59']"
1,1,150,-41,"['-39', '120', '-33', '-59']"
1,1,151,-41,"['-39', '120', '-33', '-59']"
1,1,147,-41,"['-39', '120', '-33', '-59']"
2,1,148,-33,"['-52', '-33', '0', '-36']"
