RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,212,-47,"[0, '-41', '-51', '-40']"
0,1,213,-47,"[0, '-41', '-51', '-40']"
1,1,217,-35,"['-39', '120', '-33', '-60']"
1,1,218,-35,"['-39', '120', '-33', '-60']"
1,1,219,-35,"['-39', '120', '-33', '-60']"
1,1,220,-35,"['-39', '120', '-33', '-60']"
1,1,216,-35,"['-39', '120', '-33', '-60']"
2,1,218,-39,"['-49', '-33', '0', '-36']"
2,1,219,-39,"['-49', '-33', '0', '-36']"
2,1,220,-39,"['-49', '-33', '0', '-36']"
2,1,216,-39,"['-49', '-33', '0', '-36']"
2,1,217,-39,"['-49', '-33', '0', '-36']"
3,1,217,-48,"['-41', '-62', '-36', '0']"
3,1,218,-49,"['-41', '-62', '-36', '0']"
3,1,219,-49,"['-41', '-62', '-36', '0']"
3,1,220,-49,"['-41', '-62', '-36', '0']"
3,1,216,-48,"['-41', '-62', '-36', '0']"
0,1,219,-45,"[0, '-41', '-50', '-42']"
0,1,220,-43,"[0, '-41', '-50', '-42']"
0,1,216,-51,"[0, '-41', '-50', '-42']"
0,1,217,-48,"[0, '-41', '-50', '-42']"
0,1,218,-47,"[0, '-41', '-50', '-42']"
1,1,222,-35,"['-40', '120', '-33', '-67']"
1,1,223,-35,"['-40', '120', '-33', '-67']"
1,1,224,-35,"['-40', '120', '-33', '-67']"
1,1,225,-35,"['-40', '120', '-33', '-67']"
1,1,221,-34,"['-40', '120', '-33', '-67']"
2,1,223,-39,"['-51', '-33', '0', '-36']"
2,1,224,-39,"['-51', '-33', '0', '-36']"
2,1,225,-39,"['-51', '-33', '0', '-36']"
2,1,221,-39,"['-51', '-33', '0', '-36']"
2,1,222,-39,"['-51', '-33', '0', '-36']"
3,1,222,-47,"['-45', '-64', '-36', '0']"
3,1,223,-48,"['-45', '-64', '-36', '0']"
3,1,224,-50,"['-45', '-64', '-36', '0']"
3,1,225,-49,"['-45', '-64', '-36', '0']"
3,1,221,-46,"['-45', '-64', '-36', '0']"
0,1,224,-46,"[0, '-40', '-51', '-46']"
0,1,225,-46,"[0, '-40', '-51', '-46']"
0,1,221,-46,"[0, '-40', '-51', '-46']"
0,1,222,-46,"[0, '-40', '-51', '-46']"
0,1,223,-46,"[0, '-40', '-51', '-46']"
1,1,227,-35,"['-39', '120', '-33', '-65']"
1,1,228,-34,"['-39', '120', '-33', '-65']"
1,1,229,-34,"['-39', '120', '-33', '-65']"
1,1,230,-35,"['-39', '120', '-33', '-65']"
1,1,226,-35,"['-39', '120', '-33', '-65']"
