RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,46,-52,"['-51', '-33', '0', '-36']"
2,1,47,-52,"['-51', '-33', '0', '-36']"
2,1,48,-52,"['-51', '-33', '0', '-36']"
2,1,49,-52,"['-51', '-33', '0', '-36']"
2,1,45,-52,"['-51', '-33', '0', '-36']"
3,1,46,-36,"['-41', '-65', '-36', '0']"
3,1,47,-36,"['-41', '-65', '-36', '0']"
3,1,48,-36,"['-41', '-65', '-36', '0']"
3,1,49,-36,"['-41', '-65', '-36', '0']"
3,1,45,-36,"['-41', '-65', '-36', '0']"
0,1,47,-33,"[0, '-38', '-52', '-42']"
0,1,48,-33,"[0, '-38', '-52', '-42']"
0,1,49,-33,"[0, '-38', '-52', '-42']"
0,1,45,-33,"[0, '-38', '-52', '-42']"
0,1,46,-33,"[0, '-38', '-52', '-42']"
1,1,51,-42,"['-37', '120', '-32', '-64']"
1,1,52,-42,"['-37', '120', '-32', '-64']"
1,1,53,-42,"['-37', '120', '-32', '-64']"
1,1,54,-42,"['-37', '120', '-32', '-64']"
1,1,50,-42,"['-37', '120', '-32', '-64']"
2,1,51,-52,"['-51', '-33', '0', '-36']"
2,1,52,-52,"['-51', '-33', '0', '-36']"
2,1,53,-52,"['-51', '-33', '0', '-36']"
2,1,54,-52,"['-51', '-33', '0', '-36']"
2,1,50,-52,"['-51', '-33', '0', '-36']"
3,1,51,-36,"['-41', '-66', '-36', '0']"
3,1,52,-36,"['-41', '-66', '-36', '0']"
3,1,53,-36,"['-41', '-66', '-36', '0']"
3,1,54,-36,"['-41', '-66', '-36', '0']"
3,1,50,-36,"['-41', '-66', '-36', '0']"
0,1,52,-32,"[0, '-38', '-52', '-42']"
0,1,53,-32,"[0, '-38', '-52', '-42']"
0,1,54,-32,"[0, '-38', '-52', '-42']"
0,1,50,-32,"[0, '-38', '-52', '-42']"
0,1,51,-32,"[0, '-38', '-52', '-42']"
1,1,56,-42,"['-37', '120', '-32', '-64']"
1,1,57,-41,"['-37', '120', '-32', '-64']"
1,1,58,-41,"['-37', '120', '-32', '-64']"
1,1,59,-42,"['-37', '120', '-32', '-64']"
1,1,55,-41,"['-37', '120', '-32', '-64']"
2,1,56,-52,"['-51', '-33', '0', '-36']"
2,1,57,-52,"['-51', '-33', '0', '-36']"
2,1,58,-52,"['-51', '-33', '0', '-36']"
2,1,59,-52,"['-51', '-33', '0', '-36']"
2,1,55,-52,"['-51', '-33', '0', '-36']"
3,1,56,-36,"['-41', '-65', '-36', '0']"
3,1,57,-36,"['-41', '-65', '-36', '0']"
3,1,58,-36,"['-41', '-65', '-36', '0']"
3,1,59,-36,"['-41', '-65', '-36', '0']"
3,1,55,-36,"['-41', '-65', '-36', '0']"
0,1,57,-32,"[0, '-38', '-52', '-42']"
0,1,58,-32,"[0, '-38', '-52', '-42']"
0,1,59,-32,"[0, '-38', '-52', '-42']"
0,1,55,-32,"[0, '-38', '-52', '-42']"
0,1,56,-32,"[0, '-38', '-52', '-42']"
1,1,61,-41,"['-36', '120', '-32', '-63']"
1,1,62,-41,"['-36', '120', '-32', '-63']"
1,1,63,-41,"['-36', '120', '-32', '-63']"
1,1,64,-41,"['-36', '120', '-32', '-63']"
1,1,60,-41,"['-36', '120', '-32', '-63']"
2,1,61,-52,"['-52', '-33', '0', '-36']"
2,1,62,-52,"['-52', '-33', '0', '-36']"
2,1,63,-52,"['-52', '-33', '0', '-36']"
2,1,64,-52,"['-52', '-33', '0', '-36']"
2,1,60,-52,"['-52', '-33', '0', '-36']"
3,1,61,-36,"['-41', '-64', '-36', '0']"
3,1,62,-36,"['-41', '-64', '-36', '0']"
3,1,63,-36,"['-41', '-64', '-36', '0']"
3,1,64,-36,"['-41', '-64', '-36', '0']"
3,1,60,-36,"['-41', '-64', '-36', '0']"
0,1,62,-40,"[0, '-38', '-52', '-42']"
0,1,63,-42,"[0, '-38', '-52', '-42']"
0,1,64,-42,"[0, '-38', '-52', '-42']"
0,1,60,-38,"[0, '-38', '-52', '-42']"
0,1,61,-39,"[0, '-38', '-52', '-42']"
1,1,66,-42,"['-37', '120', '-32', '-64']"
1,1,67,-42,"['-37', '120', '-32', '-64']"
1,1,68,-42,"['-37', '120', '-32', '-64']"
1,1,69,-42,"['-37', '120', '-32', '-64']"
1,1,65,-42,"['-37', '120', '-32', '-64']"
2,1,66,-50,"['-52', '-33', '0', '-36']"
