RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
3,1,206,-60,"['-36', '-56', '-42', '0']"
3,1,207,-60,"['-36', '-56', '-42', '0']"
3,1,208,-60,"['-36', '-56', '-42', '0']"
3,1,209,-60,"['-36', '-56', '-42', '0']"
0,1,205,-47,"[0, '-54', '-60', '-36']"
0,1,206,-47,"[0, '-54', '-60', '-36']"
0,1,207,-48,"[0, '-54', '-60', '-36']"
0,1,208,-48,"[0, '-54', '-60', '-36']"
0,1,209,-48,"[0, '-54', '-60', '-36']"
1,1,210,-31,"['-53', '120', '-28', '-55']"
1,1,211,-31,"['-53', '120', '-28', '-55']"
1,1,212,-31,"['-53', '120', '-28', '-55']"
1,1,213,-31,"['-53', '120', '-28', '-55']"
1,1,214,-31,"['-53', '120', '-28', '-55']"
2,1,210,-30,"['-60', '-29', '0', '-42']"
2,1,211,-30,"['-60', '-29', '0', '-42']"
2,1,212,-30,"['-60', '-29', '0', '-42']"
2,1,213,-30,"['-60', '-29', '0', '-42']"
2,1,214,-30,"['-60', '-29', '0', '-42']"
3,1,210,-60,"['-36', '-56', '-42', '0']"
3,1,211,-60,"['-36', '-56', '-42', '0']"
3,1,212,-60,"['-36', '-56', '-42', '0']"
3,1,213,-60,"['-36', '-56', '-42', '0']"
3,1,214,-60,"['-36', '-56', '-42', '0']"
0,1,210,-48,"[0, '-54', '-60', '-36']"
0,1,211,-47,"[0, '-54', '-60', '-36']"
0,1,212,-48,"[0, '-54', '-60', '-36']"
0,1,213,-48,"[0, '-54', '-60', '-36']"
0,1,214,-48,"[0, '-54', '-60', '-36']"
1,1,215,-31,"['-53', '120', '-28', '-55']"
1,1,216,-31,"['-53', '120', '-28', '-55']"
1,1,217,-31,"['-53', '120', '-28', '-55']"
1,1,218,-31,"['-53', '120', '-28', '-55']"
1,1,219,-31,"['-53', '120', '-28', '-55']"
2,1,215,-30,"['-60', '-29', '0', '-42']"
2,1,216,-30,"['-60', '-29', '0', '-42']"
2,1,217,-30,"['-60', '-29', '0', '-42']"
2,1,218,-30,"['-60', '-29', '0', '-42']"
2,1,219,-31,"['-60', '-29', '0', '-42']"
3,1,215,-60,"['-36', '-56', '-42', '0']"
3,1,216,-60,"['-36', '-56', '-42', '0']"
3,1,217,-60,"['-36', '-56', '-42', '0']"
3,1,218,-60,"['-36', '-56', '-42', '0']"
3,1,219,-60,"['-36', '-56', '-42', '0']"
0,1,215,-48,"[0, '-54', '-60', '-36']"
0,1,216,-47,"[0, '-54', '-60', '-36']"
0,1,217,-48,"[0, '-54', '-60', '-36']"
0,1,218,-48,"[0, '-54', '-60', '-36']"
0,1,219,-48,"[0, '-54', '-60', '-36']"
1,1,220,-31,"['-53', '120', '-28', '-55']"
1,1,221,-31,"['-53', '120', '-28', '-55']"
1,1,222,-31,"['-53', '120', '-28', '-55']"
1,1,223,-31,"['-53', '120', '-28', '-55']"
1,1,224,-31,"['-53', '120', '-28', '-55']"
2,1,220,-30,"['-60', '-29', '0', '-42']"
2,1,221,-30,"['-60', '-29', '0', '-42']"
2,1,222,-30,"['-60', '-29', '0', '-42']"
2,1,223,-30,"['-60', '-29', '0', '-42']"
2,1,224,-31,"['-60', '-29', '0', '-42']"
