RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,251,-65,"[0, '-59', '-65', '-37']"
0,1,252,-65,"[0, '-59', '-65', '-37']"
1,1,253,-34,"['-59', '120', '-37', '-51']"
1,1,254,-34,"['-59', '120', '-37', '-51']"
1,1,255,-34,"['-59', '120', '-37', '-51']"
1,1,0,-34,"['-59', '120', '-37', '-51']"
1,1,1,-34,"['-59', '120', '-37', '-51']"
2,1,253,-41,"['-64', '-38', '0', '-42']"
2,1,254,-41,"['-64', '-38', '0', '-42']"
2,1,255,-41,"['-64', '-38', '0', '-42']"
2,1,0,-42,"['-64', '-38', '0', '-42']"
2,1,1,-41,"['-64', '-38', '0', '-42']"
