RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
0,1,225,-40,"[0, '-53', '-64', '-36']"
0,1,226,-40,"[0, '-53', '-64', '-36']"
1,1,227,-46,"['-52', '120', '-28', '-50']"
1,1,228,-47,"['-52', '120', '-28', '-50']"
1,1,229,-47,"['-52', '120', '-28', '-50']"
1,1,230,-47,"['-52', '120', '-28', '-50']"
1,1,231,-47,"['-52', '120', '-28', '-50']"
2,1,227,-45,"['-64', '-29', '0', '-43']"
2,1,228,-45,"['-64', '-29', '0', '-43']"
2,1,229,-45,"['-64', '-29', '0', '-43']"
2,1,230,-45,"['-64', '-29', '0', '-43']"
2,1,231,-45,"['-64', '-29', '0', '-43']"
