RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,31,-43,"['-49', '-40', '0', '-41']"
3,1,27,-42,"['-30', '-52', '-41', '0']"
3,1,28,-42,"['-30', '-52', '-41', '0']"
3,1,29,-42,"['-30', '-52', '-41', '0']"
3,1,30,-42,"['-30', '-52', '-41', '0']"
3,1,31,-42,"['-30', '-52', '-41', '0']"
0,1,27,-33,"[0, '-49', '-50', '-30']"
0,1,28,-33,"[0, '-49', '-50', '-30']"
0,1,29,-33,"[0, '-49', '-50', '-30']"
0,1,30,-33,"[0, '-49', '-50', '-30']"
0,1,31,-33,"[0, '-49', '-50', '-30']"
1,1,32,-57,"['-48', '120', '-39', '-51']"
1,1,33,-57,"['-48', '120', '-39', '-51']"
1,1,34,-57,"['-48', '120', '-39', '-51']"
1,1,35,-57,"['-48', '120', '-39', '-51']"
1,1,36,-57,"['-48', '120', '-39', '-51']"
2,1,32,-43,"['-49', '-40', '0', '-41']"
2,1,33,-43,"['-49', '-40', '0', '-41']"
2,1,34,-43,"['-49', '-40', '0', '-41']"
2,1,35,-43,"['-49', '-40', '0', '-41']"
2,1,36,-43,"['-49', '-40', '0', '-41']"
3,1,32,-42,"['-30', '-52', '-41', '0']"
3,1,33,-42,"['-30', '-52', '-41', '0']"
3,1,34,-42,"['-30', '-52', '-41', '0']"
3,1,35,-42,"['-30', '-52', '-41', '0']"
3,1,36,-42,"['-30', '-52', '-41', '0']"
