RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,1,-42,"['-50', '-41', '0', '-41']"
2,1,2,-42,"['-50', '-41', '0', '-41']"
3,1,254,-46,"['-30', '-53', '-41', '0']"
3,1,255,-46,"['-30', '-53', '-41', '0']"
3,1,0,-46,"['-30', '-53', '-41', '0']"
3,1,1,-46,"['-30', '-53', '-41', '0']"
3,1,2,-46,"['-30', '-53', '-41', '0']"
0,1,254,-55,"[0, '-48', '-50', '-31']"
0,1,255,-55,"[0, '-48', '-50', '-31']"
0,1,0,-55,"[0, '-48', '-50', '-31']"
0,1,1,-55,"[0, '-48', '-50', '-31']"
0,1,2,-55,"[0, '-48', '-50', '-31']"
1,1,3,-53,"['-48', '120', '-41', '-53']"
1,1,4,-53,"['-48', '120', '-41', '-53']"
1,1,5,-53,"['-48', '120', '-41', '-53']"
1,1,6,-53,"['-48', '120', '-41', '-53']"
1,1,7,-53,"['-48', '120', '-41', '-53']"
2,1,3,-42,"['-50', '-41', '0', '-42']"
2,1,4,-42,"['-50', '-41', '0', '-42']"
2,1,5,-42,"['-50', '-41', '0', '-42']"
2,1,6,-42,"['-50', '-41', '0', '-42']"
2,1,7,-42,"['-50', '-41', '0', '-42']"
3,1,3,-46,"['-30', '-53', '-41', '0']"
3,1,4,-46,"['-30', '-53', '-41', '0']"
3,1,5,-46,"['-30', '-53', '-41', '0']"
3,1,6,-46,"['-30', '-53', '-41', '0']"
3,1,7,-46,"['-30', '-53', '-41', '0']"
0,1,3,-55,"[0, '-48', '-50', '-31']"
0,1,4,-55,"[0, '-48', '-50', '-31']"
0,1,5,-55,"[0, '-48', '-50', '-31']"
0,1,6,-55,"[0, '-48', '-50', '-31']"
0,1,7,-56,"[0, '-48', '-50', '-31']"
1,1,8,-52,"['-48', '120', '-41', '-53']"
1,1,9,-53,"['-48', '120', '-41', '-53']"
1,1,10,-53,"['-48', '120', '-41', '-53']"
1,1,11,-53,"['-48', '120', '-41', '-53']"
1,1,12,-53,"['-48', '120', '-41', '-53']"
2,1,8,-42,"['-50', '-41', '0', '-41']"
2,1,9,-42,"['-50', '-41', '0', '-41']"
2,1,10,-42,"['-50', '-41', '0', '-41']"
2,1,11,-42,"['-50', '-41', '0', '-41']"
2,1,12,-42,"['-50', '-41', '0', '-41']"
3,1,8,-46,"['-30', '-52', '-41', '0']"
3,1,9,-46,"['-30', '-52', '-41', '0']"
3,1,10,-46,"['-30', '-52', '-41', '0']"
3,1,11,-46,"['-30', '-52', '-41', '0']"
3,1,12,-46,"['-30', '-52', '-41', '0']"
0,1,8,-56,"[0, '-48', '-50', '-31']"
0,1,9,-56,"[0, '-48', '-50', '-31']"
0,1,10,-56,"[0, '-48', '-50', '-31']"
0,1,11,-56,"[0, '-48', '-50', '-31']"
0,1,12,-56,"[0, '-48', '-50', '-31']"
1,1,13,-52,"['-48', '120', '-41', '-53']"
1,1,14,-53,"['-48', '120', '-41', '-53']"
1,1,15,-53,"['-48', '120', '-41', '-53']"
1,1,16,-53,"['-48', '120', '-41', '-53']"
1,1,17,-53,"['-48', '120', '-41', '-53']"
2,1,13,-42,"['-50', '-41', '0', '-41']"
2,1,14,-42,"['-50', '-41', '0', '-41']"
2,1,15,-42,"['-50', '-41', '0', '-41']"
2,1,16,-42,"['-50', '-41', '0', '-41']"
2,1,17,-42,"['-50', '-41', '0', '-41']"
