RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,242,-43,"['-47', '120', '-39', '-49']"
1,1,243,-43,"['-47', '120', '-39', '-49']"
2,1,240,-54,"['-52', '-40', '0', '-54']"
2,1,241,-54,"['-52', '-40', '0', '-54']"
2,1,242,-54,"['-52', '-40', '0', '-54']"
2,1,243,-54,"['-52', '-40', '0', '-54']"
2,1,239,-54,"['-52', '-40', '0', '-54']"
3,1,240,-35,"['-36', '-50', '-52', '0']"
3,1,241,-35,"['-36', '-50', '-52', '0']"
3,1,242,-35,"['-36', '-50', '-52', '0']"
3,1,243,-35,"['-36', '-50', '-52', '0']"
3,1,239,-35,"['-36', '-50', '-52', '0']"
0,1,239,-46,"[0, '-48', '-52', '-36']"
0,1,240,-47,"[0, '-48', '-52', '-36']"
0,1,241,-48,"[0, '-48', '-52', '-36']"
0,1,242,-47,"[0, '-48', '-52', '-36']"
0,1,243,-46,"[0, '-48', '-52', '-36']"
1,1,244,-43,"['-46', '120', '-39', '-49']"
1,1,245,-43,"['-46', '120', '-39', '-49']"
1,1,246,-43,"['-46', '120', '-39', '-49']"
1,1,247,-43,"['-46', '120', '-39', '-49']"
1,1,248,-43,"['-46', '120', '-39', '-49']"
2,1,245,-55,"['-52', '-41', '0', '-54']"
2,1,246,-55,"['-52', '-41', '0', '-54']"
2,1,247,-55,"['-52', '-41', '0', '-54']"
2,1,248,-55,"['-52', '-41', '0', '-54']"
2,1,244,-54,"['-52', '-41', '0', '-54']"
3,1,245,-35,"['-35', '-50', '-52', '0']"
3,1,246,-35,"['-35', '-50', '-52', '0']"
3,1,247,-35,"['-35', '-50', '-52', '0']"
3,1,248,-35,"['-35', '-50', '-52', '0']"
3,1,244,-35,"['-35', '-50', '-52', '0']"
0,1,244,-43,"[0, '-48', '-52', '-36']"
0,1,245,-43,"[0, '-48', '-52', '-36']"
0,1,246,-43,"[0, '-48', '-52', '-36']"
0,1,247,-43,"[0, '-48', '-52', '-36']"
0,1,248,-44,"[0, '-48', '-52', '-36']"
1,1,249,-43,"['-46', '120', '-39', '-49']"
1,1,250,-42,"['-46', '120', '-39', '-49']"
1,1,251,-43,"['-46', '120', '-39', '-49']"
1,1,252,-42,"['-46', '120', '-39', '-49']"
1,1,253,-43,"['-46', '120', '-39', '-49']"
2,1,250,-54,"['-52', '-40', '0', '-54']"
2,1,251,-54,"['-52', '-40', '0', '-54']"
2,1,252,-54,"['-52', '-40', '0', '-54']"
2,1,253,-54,"['-52', '-40', '0', '-54']"
2,1,249,-55,"['-52', '-40', '0', '-54']"
3,1,250,-35,"['-35', '-50', '-52', '0']"
3,1,251,-35,"['-35', '-50', '-52', '0']"
3,1,252,-35,"['-35', '-50', '-52', '0']"
3,1,253,-35,"['-35', '-50', '-52', '0']"
3,1,249,-35,"['-35', '-50', '-52', '0']"
0,1,249,-43,"[0, '-48', '-52', '-36']"
0,1,250,-44,"[0, '-48', '-52', '-36']"
0,1,251,-45,"[0, '-48', '-52', '-36']"
0,1,252,-43,"[0, '-48', '-52', '-36']"
0,1,253,-44,"[0, '-48', '-52', '-36']"
1,1,254,-43,"['-46', '120', '-39', '-50']"
1,1,255,-42,"['-46', '120', '-39', '-50']"
1,1,0,-43,"['-46', '120', '-39', '-50']"
1,1,1,-42,"['-46', '120', '-39', '-50']"
1,1,2,-43,"['-46', '120', '-39', '-50']"
2,1,255,-55,"['-52', '-40', '0', '-54']"
2,1,0,-55,"['-52', '-40', '0', '-54']"
2,1,1,-55,"['-52', '-40', '0', '-54']"
2,1,2,-55,"['-52', '-40', '0', '-54']"
2,1,254,-55,"['-52', '-40', '0', '-54']"
3,1,255,-35,"['-35', '-50', '-52', '0']"
3,1,0,-36,"['-35', '-50', '-52', '0']"
3,1,1,-36,"['-35', '-50', '-52', '0']"
3,1,2,-36,"['-35', '-50', '-52', '0']"
3,1,254,-35,"['-35', '-50', '-52', '0']"
0,1,254,-42,"[0, '-48', '-52', '-36']"
0,1,255,-41,"[0, '-48', '-52', '-36']"
0,1,0,-41,"[0, '-48', '-52', '-36']"
0,1,1,-41,"[0, '-48', '-52', '-36']"
0,1,2,-42,"[0, '-48', '-52', '-36']"
1,1,3,-43,"['-46', '120', '-39', '-50']"
1,1,4,-42,"['-46', '120', '-39', '-50']"
1,1,5,-42,"['-46', '120', '-39', '-50']"
1,1,6,-42,"['-46', '120', '-39', '-50']"
1,1,7,-43,"['-46', '120', '-39', '-50']"
2,1,4,-55,"['-53', '-41', '0', '-54']"
2,1,5,-55,"['-53', '-41', '0', '-54']"
2,1,6,-55,"['-53', '-41', '0', '-54']"
2,1,7,-55,"['-53', '-41', '0', '-54']"
